ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300102.SZ,2023-05-29,6.48,6.54,6.43,6.46,6.44,0.02,0.3106,68804.02,44638.499
300102.SZ,2023-05-30,6.43,6.52,6.37,6.51,6.46,0.05,0.774,59542.57,38336.679
300102.SZ,2023-05-31,6.47,6.59,6.47,6.57,6.51,0.06,0.9217,73215.0,47865.886
300102.SZ,2023-06-01,6.53,6.72,6.53,6.66,6.57,0.09,1.3699,80669.0,53649.309
300102.SZ,2023-06-02,6.71,6.81,6.6,6.74,6.66,0.08,1.2012,103764.94,69653.012
300102.SZ,2023-06-05,6.68,6.74,6.63,6.68,6.74,-0.06,-0.8902,82429.02,55159.141
300102.SZ,2023-06-06,6.67,6.75,6.48,6.49,6.68,-0.19,-2.8443,86011.86,56581.514
300102.SZ,2023-06-07,6.51,6.73,6.43,6.67,6.49,0.18,2.7735,91969.73,60796.658
300102.SZ,2023-06-08,6.67,6.67,6.48,6.51,6.67,-0.16,-2.3988,77526.0,50753.9
300102.SZ,2023-06-09,6.53,6.58,6.45,6.55,6.51,0.04,0.6144,49525.88,32266.576
300102.SZ,2023-06-12,6.51,6.65,6.47,6.6,6.55,0.05,0.7634,50516.96,33305.986
300102.SZ,2023-06-13,6.59,6.61,6.54,6.58,6.6,-0.02,-0.303,45248.0,29757.832
300102.SZ,2023-06-14,6.55,6.62,6.48,6.49,6.58,-0.09,-1.3678,56262.42,36645.574
300102.SZ,2023-06-15,6.49,6.52,6.41,6.45,6.49,-0.04,-0.6163,55572.0,35838.972
300102.SZ,2023-06-16,6.45,6.68,6.41,6.61,6.45,0.16,2.4806,118882.2,78457.101
300102.SZ,2023-06-19,6.58,6.91,6.54,6.81,6.61,0.2,3.0257,175404.07,118603.963
300102.SZ,2023-06-20,6.75,6.77,6.6,6.64,6.81,-0.17,-2.4963,123187.0,82079.826
300102.SZ,2023-06-21,6.64,6.96,6.42,6.55,6.64,-0.09,-1.3554,210037.75,139640.572
300102.SZ,2023-06-26,6.54,6.73,6.42,6.42,6.55,-0.13,-1.9847,192242.35,126157.541
300102.SZ,2023-06-27,6.37,6.5,6.37,6.46,6.42,0.04,0.6231,87128.87,56190.954
300102.SZ,2023-06-28,6.46,6.48,6.23,6.42,6.46,-0.04,-0.6192,100934.04,63932.097
300102.SZ,2023-06-29,6.39,6.53,6.37,6.49,6.42,0.07,1.0903,87300.85,56649.333
300102.SZ,2023-06-30,6.48,6.64,6.44,6.58,6.49,0.09,1.3867,80554.0,52623.991
300102.SZ,2023-07-03,6.58,6.82,6.56,6.69,6.58,0.11,1.6717,136085.5,91466.357
300102.SZ,2023-07-04,7.3,7.37,6.95,6.98,6.69,0.29,4.3348,375185.09,264325.252
300102.SZ,2023-07-05,6.98,7.23,6.84,7.14,6.98,0.16,2.2923,391605.27,276604.188
300102.SZ,2023-07-06,7.0,7.12,6.86,6.87,7.14,-0.27,-3.7815,227424.44,158226.129
300102.SZ,2023-07-07,6.92,6.97,6.72,6.78,6.87,-0.09,-1.31,138316.9,93994.219
300102.SZ,2023-07-10,6.79,6.83,6.69,6.72,6.78,-0.06,-0.885,94378.96,63668.479
300102.SZ,2023-07-11,6.68,6.81,6.66,6.78,6.72,0.06,0.8929,83387.06,56409.823
300102.SZ,2023-07-12,6.76,6.82,6.65,6.67,6.78,-0.11,-1.6224,96669.87,64941.913
300102.SZ,2023-07-13,6.7,6.8,6.67,6.78,6.67,0.11,1.6492,89462.98,60474.086
300102.SZ,2023-07-14,6.75,6.94,6.74,6.87,6.78,0.09,1.3274,109587.38,75371.623
300102.SZ,2023-07-17,6.85,7.03,6.84,6.93,6.87,0.06,0.8734,101168.5,69923.707
300102.SZ,2023-07-18,6.91,6.99,6.88,6.91,6.93,-0.02,-0.2886,96311.3,66850.936
300102.SZ,2023-07-19,6.96,7.05,6.87,6.94,6.91,0.03,0.4342,73580.5,51013.596
300102.SZ,2023-07-20,6.96,7.17,6.96,7.08,6.94,0.14,2.0173,273786.68,194430.557
300102.SZ,2023-07-21,7.04,7.19,6.88,6.95,7.08,-0.13,-1.8362,147087.07,102946.593
300102.SZ,2023-07-24,6.93,6.97,6.82,6.86,6.95,-0.09,-1.295,85417.11,58996.15
300102.SZ,2023-07-25,6.94,7.02,6.88,7.0,6.86,0.14,2.0408,105484.33,73530.419
300102.SZ,2023-07-26,6.98,7.01,6.9,6.91,7.0,-0.09,-1.2857,67823.66,46954.426
300102.SZ,2023-07-27,6.9,7.0,6.76,6.84,6.91,-0.07,-1.013,135714.72,93143.116
300102.SZ,2023-07-28,6.85,6.88,6.73,6.83,6.84,-0.01,-0.1462,63990.37,43587.801
300102.SZ,2023-07-31,6.86,6.89,6.76,6.81,6.83,-0.02,-0.2928,87040.64,59326.632
300102.SZ,2023-08-01,6.79,6.88,6.77,6.86,6.81,0.05,0.7342,52686.67,35927.833
300102.SZ,2023-08-02,6.88,6.89,6.78,6.8,6.86,-0.06,-0.8746,45641.84,31091.874
300102.SZ,2023-08-03,6.8,6.8,6.69,6.71,6.8,-0.09,-1.3235,64903.0,43693.589
300102.SZ,2023-08-04,6.74,6.8,6.71,6.73,6.71,0.02,0.2981,63218.79,42735.362
300102.SZ,2023-08-07,6.73,6.76,6.63,6.65,6.73,-0.08,-1.1887,69073.81,46160.488
300102.SZ,2023-08-08,6.65,6.7,6.61,6.62,6.65,-0.03,-0.4511,41447.0,27523.734
300102.SZ,2023-08-09,6.61,6.64,6.54,6.56,6.62,-0.06,-0.9063,42711.02,28053.876
300102.SZ,2023-08-10,6.58,6.65,6.56,6.61,6.56,0.05,0.7622,45566.5,30068.698
300102.SZ,2023-08-11,6.63,6.63,6.39,6.4,6.61,-0.21,-3.177,60300.38,39048.131
300102.SZ,2023-08-14,6.37,6.56,6.34,6.53,6.4,0.13,2.0313,63784.4,41092.065
300102.SZ,2023-08-15,6.56,6.57,6.4,6.44,6.53,-0.09,-1.3783,38033.0,24551.733
300102.SZ,2023-08-16,6.43,6.43,6.29,6.32,6.44,-0.12,-1.8634,46260.0,29363.274
300102.SZ,2023-08-17,6.28,6.39,6.25,6.38,6.32,0.06,0.9494,33951.14,21526.279
300102.SZ,2023-08-18,6.4,6.45,6.3,6.3,6.38,-0.08,-1.2539,41034.14,26135.995
300102.SZ,2023-08-21,6.28,6.43,6.26,6.29,6.3,-0.01,-0.1587,56961.0,36160.216
300102.SZ,2023-08-22,6.32,6.4,6.25,6.38,6.29,0.09,1.4308,64489.37,40866.614
300102.SZ,2023-08-23,6.38,6.39,6.28,6.3,6.38,-0.08,-1.2539,42015.66,26588.07
300102.SZ,2023-08-24,6.3,6.37,6.27,6.29,6.3,-0.01,-0.1587,45414.13,28705.251
300102.SZ,2023-08-25,6.25,6.28,6.13,6.16,6.29,-0.13,-2.0668,61652.11,38277.932
300102.SZ,2023-08-28,6.49,6.49,6.18,6.2,6.16,0.04,0.6494,74374.32,47119.416
300102.SZ,2023-08-29,6.2,6.42,6.17,6.4,6.2,0.2,3.2258,75938.31,48281.508
300102.SZ,2023-08-30,6.38,6.57,6.38,6.48,6.4,0.08,1.25,78834.91,51206.101
300102.SZ,2023-08-31,6.47,6.54,6.42,6.5,6.48,0.02,0.3086,55820.65,36211.879
300102.SZ,2023-09-01,6.53,6.54,6.47,6.52,6.5,0.02,0.3077,40800.25,26503.693
300102.SZ,2023-09-04,6.52,6.6,6.5,6.6,6.52,0.08,1.227,47496.0,31096.619
300102.SZ,2023-09-05,6.6,6.68,6.6,6.62,6.6,0.02,0.303,63751.98,42303.243
300102.SZ,2023-09-06,6.62,6.92,6.6,6.89,6.62,0.27,4.0785,179744.66,122206.669
300102.SZ,2023-09-07,6.9,7.0,6.84,6.86,6.89,-0.03,-0.4354,159193.62,109872.037
300102.SZ,2023-09-08,6.84,7.01,6.82,6.98,6.86,0.12,1.7493,117553.72,81588.608
300102.SZ,2023-09-11,6.97,7.06,6.89,6.9,6.98,-0.08,-1.1461,126769.07,87938.046
300102.SZ,2023-09-12,6.89,6.93,6.83,6.86,6.9,-0.04,-0.5797,87351.65,59977.804
300102.SZ,2023-09-13,6.92,6.95,6.77,6.82,6.86,-0.04,-0.5831,72686.63,49660.072
300102.SZ,2023-09-14,6.83,6.83,6.73,6.76,6.82,-0.06,-0.8798,49454.0,33454.296
300102.SZ,2023-09-15,6.77,6.88,6.72,6.81,6.76,0.05,0.7396,60391.0,41045.139
300102.SZ,2023-09-18,6.77,6.84,6.73,6.75,6.81,-0.06,-0.8811,50967.0,34486.647
300102.SZ,2023-09-19,6.75,6.76,6.65,6.71,6.75,-0.04,-0.5926,54046.0,36224.5
300102.SZ,2023-09-20,6.68,6.73,6.59,6.6,6.71,-0.11,-1.6393,72827.02,48324.665
300102.SZ,2023-09-21,6.58,6.67,6.57,6.62,6.6,0.02,0.303,51096.07,33810.536
300102.SZ,2023-09-22,6.6,6.83,6.57,6.76,6.62,0.14,2.1148,66833.73,44696.284
300102.SZ,2023-09-25,6.75,6.76,6.6,6.62,6.76,-0.14,-2.071,64262.0,42686.314
300102.SZ,2023-09-26,6.59,6.62,6.5,6.52,6.62,-0.1,-1.5106,42612.0,27873.006
300102.SZ,2023-09-27,6.51,6.61,6.49,6.5,6.52,-0.02,-0.3067,44839.2,29379.204
300102.SZ,2023-09-28,6.51,6.79,6.51,6.74,6.5,0.24,3.6923,88323.0,59057.521
300102.SZ,2023-10-09,6.74,6.91,6.71,6.78,6.74,0.04,0.5935,67793.13,45971.277
300102.SZ,2023-10-10,6.81,6.89,6.8,6.88,6.78,0.1,1.4749,76909.0,52768.987
300102.SZ,2023-10-11,6.88,7.0,6.85,6.94,6.88,0.06,0.8721,93337.62,64759.278
300102.SZ,2023-10-12,6.99,7.03,6.92,7.02,6.94,0.08,1.1527,92542.54,64666.668
300102.SZ,2023-10-13,7.0,7.32,7.0,7.22,7.02,0.2,2.849,251933.0,181466.503
300102.SZ,2023-10-16,7.18,7.28,7.02,7.18,7.22,-0.04,-0.554,150023.62,106854.898
300102.SZ,2023-10-17,7.18,7.2,7.06,7.09,7.18,-0.09,-1.2535,77958.58,55291.211
300102.SZ,2023-10-18,7.11,7.11,6.98,6.99,7.09,-0.1,-1.4104,73468.82,51689.225
300102.SZ,2023-10-19,6.95,7.11,6.95,6.97,6.99,-0.02,-0.2861,70574.0,49635.644
300102.SZ,2023-10-20,6.96,7.06,6.85,6.85,6.97,-0.12,-1.7217,70038.0,48451.913
300102.SZ,2023-10-23,7.04,7.08,6.82,6.86,6.85,0.01,0.146,165660.97,114518.026
300102.SZ,2023-10-24,6.84,7.05,6.79,6.99,6.86,0.13,1.895,120162.17,83327.631
300102.SZ,2023-10-25,6.96,7.06,6.91,7.02,6.99,0.03,0.4292,112624.0,79018.524
300102.SZ,2023-10-26,7.01,7.09,6.94,7.05,7.02,0.03,0.4274,117135.0,82157.928
300102.SZ,2023-10-27,7.0,7.14,6.96,7.13,7.05,0.08,1.1348,145122.15,102592.429
300102.SZ,2023-10-30,7.14,7.75,7.08,7.64,7.13,0.51,7.1529,422525.83,314777.052
300102.SZ,2023-10-31,7.65,8.28,7.58,8.07,7.64,0.43,5.6283,1026572.82,828493.323
300102.SZ,2023-11-01,7.86,8.48,7.86,8.07,8.07,0.0,0.0,825551.82,673155.168
300102.SZ,2023-11-02,8.1,8.29,7.53,7.6,8.07,-0.47,-5.824,563041.75,438297.055
300102.SZ,2023-11-03,7.67,8.08,7.6,8.0,7.6,0.4,5.2632,498470.44,392100.216
300102.SZ,2023-11-06,8.18,8.5,8.05,8.42,8.0,0.42,5.25,665664.39,552711.726
300102.SZ,2023-11-07,8.26,8.35,8.15,8.19,8.42,-0.23,-2.7316,364884.84,299715.38
300102.SZ,2023-11-08,8.15,8.18,7.97,8.09,8.19,-0.1,-1.221,249501.58,200578.493
300102.SZ,2023-11-09,8.02,8.15,7.9,7.95,8.09,-0.14,-1.7305,178772.38,143050.112
300102.SZ,2023-11-10,7.93,8.4,7.83,8.19,7.95,0.24,3.0189,382992.2,312472.187
300102.SZ,2023-11-13,8.18,8.75,8.07,8.68,8.19,0.49,5.9829,598477.42,506868.774
300102.SZ,2023-11-14,8.76,9.0,8.61,8.69,8.68,0.01,0.1152,550219.93,483527.168
300102.SZ,2023-11-15,8.64,8.85,8.49,8.65,8.69,-0.04,-0.4603,318922.55,276232.51
300102.SZ,2023-11-16,8.65,8.76,8.47,8.5,8.65,-0.15,-1.7341,205744.36,176619.303
300102.SZ,2023-11-17,8.54,8.59,8.37,8.42,8.5,-0.08,-0.9412,201918.34,170670.643
300102.SZ,2023-11-20,8.42,8.55,8.3,8.38,8.42,-0.04,-0.4751,234453.0,196979.572
300102.SZ,2023-11-21,8.44,8.46,8.24,8.29,8.38,-0.09,-1.074,162617.0,135345.746
300102.SZ,2023-11-22,8.26,8.33,8.13,8.16,8.29,-0.13,-1.5682,142755.0,117379.246
300102.SZ,2023-11-23,8.14,8.17,8.02,8.16,8.16,0.0,0.0,190692.22,154458.155
300102.SZ,2023-11-24,8.16,8.16,7.92,8.01,8.16,-0.15,-1.8382,135093.0,108057.879
300102.SZ,2023-11-27,8.0,8.07,7.91,8.0,8.01,-0.01,-0.1248,118156.0,94319.817
300102.SZ,2023-11-28,7.99,8.2,7.98,8.12,8.0,0.12,1.5,156512.68,126906.233
300102.SZ,2023-11-29,8.08,8.41,8.07,8.14,8.12,0.02,0.2463,144731.91,118603.96
300102.SZ,2023-11-30,8.15,8.15,7.83,7.9,8.14,-0.24,-2.9484,215620.09,170878.093
300102.SZ,2023-12-01,7.9,7.96,7.76,7.92,7.9,0.02,0.2532,142923.55,112585.328
300102.SZ,2023-12-04,7.91,8.0,7.82,7.87,7.92,-0.05,-0.6313,129545.0,102644.25
300102.SZ,2023-12-05,7.85,7.91,7.69,7.71,7.87,-0.16,-2.033,173533.0,135013.364
300102.SZ,2023-12-06,7.69,7.77,7.62,7.63,7.71,-0.08,-1.0376,112063.4,85914.906
300102.SZ,2023-12-07,7.65,7.69,7.55,7.59,7.63,-0.04,-0.5242,111543.93,85053.848
300102.SZ,2023-12-08,7.57,7.7,7.53,7.53,7.59,-0.06,-0.7905,158642.48,120479.985
300102.SZ,2023-12-11,7.53,7.57,7.39,7.46,7.53,-0.07,-0.9296,180815.0,134817.959
300102.SZ,2023-12-12,7.47,7.5,7.38,7.43,7.46,-0.03,-0.4021,128059.0,95066.317
300102.SZ,2023-12-13,7.44,7.52,7.36,7.38,7.43,-0.05,-0.6729,94127.86,69925.551
300102.SZ,2023-12-14,7.44,7.45,7.31,7.35,7.38,-0.03,-0.4065,109179.47,80458.373
300102.SZ,2023-12-15,7.37,7.39,7.27,7.3,7.35,-0.05,-0.6803,79856.0,58420.167
300102.SZ,2023-12-18,7.22,7.31,7.17,7.19,7.3,-0.11,-1.5068,95964.0,69281.711
300102.SZ,2023-12-19,7.27,7.29,7.18,7.25,7.19,0.06,0.8345,93021.51,67303.074
300102.SZ,2023-12-20,7.26,7.32,7.17,7.18,7.25,-0.07,-0.9655,93973.0,68101.155
300102.SZ,2023-12-21,7.14,7.24,7.05,7.17,7.18,-0.01,-0.1393,89588.94,63914.464
300102.SZ,2023-12-22,7.22,7.23,7.04,7.07,7.17,-0.1,-1.3947,83585.0,59561.337
300102.SZ,2023-12-25,7.07,7.2,7.05,7.18,7.07,0.11,1.5559,110531.86,78994.272
300102.SZ,2023-12-26,7.15,7.18,6.9,6.96,7.18,-0.22,-3.0641,136787.0,95423.689
300102.SZ,2023-12-27,6.99,7.1,6.96,7.06,6.96,0.1,1.4368,119399.0,84073.653
300102.SZ,2023-12-28,7.07,7.2,6.94,7.13,7.06,0.07,0.9915,124763.06,88501.02
300102.SZ,2023-12-29,7.13,7.44,7.09,7.35,7.13,0.22,3.0856,200396.8,146725.633
